ID	2024 Tjoelii S-morph Mature Bud Average expression	2024 Tjoelii SC mutant (S) Mature Bud Average expression	2024 Tjoelii L-morph Mature Bud Average expression
Tsubulata_050689	0.114821	0.972419	0.261749667
Tsubulata_050690	0.346618667	0.812586	0.070191
Tsubulata_050691	0	0	0
Tsubulata_050692	0.328268667	0.0594295	0.016661667
Tsubulata_050694	3.243519333	3.3165525	0.933041667
Tsubulata_050695	1.712017333	3.8477695	4.220559
Tsubulata_050696	0	0	0
Tsubulata_050699	0.312184	0.2453055	0
Tsubulata_050700	0.018719	0.4086115	0.329592333
Tsubulata_050702	61.944158	45.647606	7.979605333
Tsubulata_050703	10.02165633	6.821779	10.02702633
Tsubulata_050704	0	0	0
Tsubulata_050706	0	0	0
Tsubulata_050708	0	0	0
Tsubulata_050709	0	0	0
Tsubulata_050710	0	0	0
Tsubulata_050712	0.346816667	0.687237	0.156481333
Tsubulata_050714	0	0	0
Tsubulata_050716	0	0.226636	0
Tsubulata_050720	0	0	0
Tsubulata_050722	0.918848667	2.161336	0.676725333
Tsubulata_050723	1.990923667	3.0566925	2.210188667
Tsubulata_050725	86.53837833	68.147873	94.78300733
Tsubulata_050726	0	0	0
Tsubulata_050728	18.99560733	12.500521	17.94787467
Tsubulata_050730	0	0	0
Tsubulata_050732	4.913589333	28.131895	43.16749567
Tsubulata_050733	24.84376933	54.6521	130.8755113
Tsubulata_050734	0.669562	0.4043545	0.904778667
Tsubulata_050735	2.754472	8.0655025	9.736575333
Tsubulata_050736	1.407278	3.975727	5.203726333
Tsubulata_050737	3.403085	5.0866155	7.803760333
Tsubulata_050738	0	0.3625305	0
Tsubulata_050739	0.250627667	0	0
Tsubulata_050740	0	0	0
Tsubulata_050742	0	0	0
Tsubulata_050748	0	0	0
Tsubulata_050749	0	0	0
Tsubulata_050751	0	0	0
Tsubulata_050756	0	0	0
Tsubulata_050758	0	0	0
Tsubulata_050759	0.608529667	1.116401	0.85781
Tsubulata_050763	0	0	0
Tsubulata_050765	0	0	0.351213333
Tsubulata_050766	0.184479	0.442692	0.231557333
Tsubulata_050767	0	0	0
Tsubulata_050769	0	0	0
Tsubulata_050770	0	0	0
Tsubulata_050771	0.330827333	1.087929	0
Tsubulata_050773	0	0	0.024450667
Tsubulata_050774	0.093914667	0	0
Tsubulata_050775	0.665998	1.5823895	0
Tsubulata_050782	0	0	0
Tsubulata_050783	0	0	0
Tsubulata_050786	0	0	0.134702333
Tsubulata_050787	0	0	0
Tsubulata_050788	0	0	0
Tsubulata_050789	34.37939967	39.8347795	24.25511933
Tsubulata_050790	0.057232667	0	0
Tsubulata_050791	13.29313367	19.2102405	16.132433
Tsubulata_050792	0	0	0
Tsubulata_050794	0	0	0
Tsubulata_050797	56.88543967	77.026657	60.33866633
Tsubulata_050798	0	0.0426895	0
Tsubulata_050800	17.24524533	18.078028	25.75409467
Tsubulata_050801	4.331141667	5.513748	4.187205
Tsubulata_050802	0	0	0
Tsubulata_050804	2.153919667	2.558949	3.193010667
Tsubulata_050805	0.524396	1.956625	0.499769333
Tsubulata_050806	0.598620333	0.786932	3.195959667
Tsubulata_050807	0	0	0
Tsubulata_050808	39.642821	45.230221	31.805482
Tsubulata_050809	18.11593767	59.7633325	10.80620867
Tsubulata_050811	0	0	0
Tsubulata_050813	4.482217	10.348274	6.539826
Tsubulata_050815	0	0	0
Tsubulata_050817	0	0	0
Tsubulata_050818	0	0	0
Tsubulata_050819	0	0	0
Tsubulata_050823	0	0	0
Tsubulata_050826	0.187073333	0.469856	0.095437
Tsubulata_050827	0.268573	1.517645	0.387208
Tsubulata_050828	0.019704667	0	0
Tsubulata_050829	23.25598833	30.259775	20.78749633
Tsubulata_050830	0	3.8787125	0
Tsubulata_050832	0	0	0
Tsubulata_050836	0	0	0
Tsubulata_050841	0	0	0
Tsubulata_050843	11.33202	15.005115	14.56667967
Tsubulata_050846	6.971125333	18.1707245	7.943511
Tsubulata_050847	0.096350667	0	0
Tsubulata_050848	0.106886333	0	0
Tsubulata_050849	0	4.559814	1.116820333
Tsubulata_050850	0	0	0
Tsubulata_050852	1.513498667	8.3376085	3.957005667
Tsubulata_050854	0	0	0
Tsubulata_050855	0	0	0
Tsubulata_050856	0	0	0
Tsubulata_050857	0.05998	2.7359675	0.058042
Tsubulata_050861	46.427451	76.8879395	21.75779167
Tsubulata_050862	29.76646233	45.8059715	17.33335967
Tsubulata_050863	59.948569	41.60246	70.008142
Tsubulata_050864	0.092104	0	0.3277
Tsubulata_050866	0	0	0
Tsubulata_050868	0	0	0
Tsubulata_050871	0	0.070046	0
Tsubulata_050877	0.125609	4.4265555	7.156582
Tsubulata_050879	0	0	0
Tsubulata_050883	32.80666667	29.713376	52.67700467
Tsubulata_050884	0	0	0
Tsubulata_050886	0	0	0
Tsubulata_050887	0	0	0
Tsubulata_050888	0	0.235863	0.068732667
Tsubulata_050889	0	0	0
Tsubulata_050890	0	4.5203395	0
Tsubulata_050892	5.904726333	5.9109885	2.247701
Tsubulata_050894	6.097275667	6.1673785	3.197663667
Tsubulata_050898	0	0	0
Tsubulata_050899	0	0	0
Tsubulata_050900	0	0	0
Tsubulata_050903	12.19287133	10.887757	28.03839433
Tsubulata_050904	1.566406667	0.683395	3.232732333
Tsubulata_050905	0	0.1439895	0
Tsubulata_050906	0	0	0
Tsubulata_050907	0.188140667	0	0.195535333
Tsubulata_050908	0	0	0
Tsubulata_050910	4.778873	1.151069	0.648588
Tsubulata_050912	0	0	0
Tsubulata_050918	0	0	0
Tsubulata_050921	7.554235333	7.1613505	4.804669
Tsubulata_050922	0.407824667	0.1190645	0.013771333
Tsubulata_050928	0.536457	6.778664	0.533786333
Tsubulata_050929	0	0	0
Tsubulata_050930	0	0	0
Tsubulata_050931	0	0	0
Tsubulata_050932	16.02866133	21.004287	15.89808633
Tsubulata_050934	0.103174333	0	0
Tsubulata_050935	0.043992333	0.5312235	0.490836333
Tsubulata_050937	0.483073	1.182005	0.591842333
Tsubulata_050938	0.432114667	0.9023255	0.044845667
Tsubulata_050939	0	0	0
Tsubulata_050940	0.642007	0.66385	0.145223333
Tsubulata_050941	1.661083	3.2681725	1.646468333
Tsubulata_050942	0.351997667	0.483143	0
Tsubulata_050947	40.88622933	35.0778025	49.900257
Tsubulata_050948	0.093001333	0.146977	0.055101
Tsubulata_050953	0.742135667	1.3810555	0.748268
Tsubulata_050954	4.606802333	11.7312335	11.448518
Tsubulata_050955	1.322781333	3.2720095	2.637465667
Tsubulata_050956	0	0	0
Tsubulata_050959	0	0	0
Tsubulata_050960	0	0	0
Tsubulata_050961	7.772390667	7.7787405	5.229386333
Tsubulata_050964	1.755657	3.3110915	1.231730667
Tsubulata_050965	25.76807767	20.9246015	38.01499567
Tsubulata_050966	0	0	0
Tsubulata_050968	27.61914767	26.1749105	6.486086333
Tsubulata_050969	0.151100667	0.369674	0.182959
Tsubulata_050970	16.39538867	24.882123	14.68314367
Tsubulata_050973	48.95027433	54.9896585	37.79168067
Tsubulata_050974	99.587349	90.8968925	88.216278
Tsubulata_050975	4.375998	2.603334	2.708265333
Tsubulata_050976	0	0	0
Tsubulata_050977	0	0	0
Tsubulata_050978	0	0	0
Tsubulata_050979	7.008923333	6.0660915	11.04890333
Tsubulata_050980	0.074435	0.1220095	0.103041
Tsubulata_050985	0.662343	1.265889	0.06966
Tsubulata_050986	0	0	0
Tsubulata_050987	0	0	0
Tsubulata_050988	0	0	0
Tsubulata_050989	0.110585667	0.1035715	0
Tsubulata_050993	0.016150333	0.116514	0.032463
Tsubulata_050994	0	0	0
Tsubulata_050996	0	0	0
Tsubulata_050997	0	0	0
Tsubulata_051000	3.280941667	3.453535	2.595603333
Tsubulata_051001	0	0	0
Tsubulata_051002	0	0.114293	0.195249
Tsubulata_051003	0	0	0.174824333
Tsubulata_051004	57.72339767	34.8029515	105.8282623
Tsubulata_051006	0	0	0
Tsubulata_051007	0	0	0
Tsubulata_051008	72.88559867	97.4516865	70.36974333
Tsubulata_051009	8.353229333	10.5116725	7.426745
Tsubulata_051011	11.201848	12.4500695	7.046976667
Tsubulata_051012	0.173701667	0.155979	0.170906667
Tsubulata_051013	7.833057	5.8322165	3.347753667
Tsubulata_051015	0.734256	12.159088	17.93879533
Tsubulata_051016	31.776762	40.827154	30.39355667
Tsubulata_051017	0	0	0
Tsubulata_051019	4.685882667	4.0563125	0.960163
Tsubulata_051023	0	0	0
Tsubulata_051025	1.271516333	0.772876	0.910272333
Tsubulata_051026	0	0	0
Tsubulata_051028	0	0	0
Tsubulata_051029	8.114005	7.144298	7.12594
Tsubulata_051030	0	0.17238	0
Tsubulata_051031	2.906434667	10.071957	10.82251033
Tsubulata_051034	0	0	0
Tsubulata_051035	0.560153667	1.9078655	0.659363333
Tsubulata_051041	2.161800667	4.307826	2.996788667
Tsubulata_051042	2.780303667	5.0133315	2.979915667
Tsubulata_051043	0	0.1677505	0
Tsubulata_051044	0	0	0
Tsubulata_051045	0	0	0
Tsubulata_051046	0	0	0
Tsubulata_051050	0	0.062677	0
Tsubulata_051051	0	0	0
Tsubulata_051052	0	0	0
Tsubulata_051053	2.499419667	4.538997	1.889500333
Tsubulata_051054	0	0	0
Tsubulata_051055	14.30256633	19.3469685	5.130293
Tsubulata_051056	158.396754	174.842213	133.194796
Tsubulata_051057	0	0	0
Tsubulata_051058	0	0	0
Tsubulata_051059	0.191852667	0.36243	0.297913
Tsubulata_051060	0	0	0
Tsubulata_051061	0.951675667	0.720601	1.497099
Tsubulata_051067	0	0	0
Tsubulata_051068	0.010849667	0	0
Tsubulata_051069	0.018096	0.011416	0
Tsubulata_051070	0.140081667	0.0337885	0.039929667
Tsubulata_051071	0	0	0
Tsubulata_051075	31.07192633	114.426914	7.903774333
Tsubulata_051076	4.069480667	7.5566875	7.320508
Tsubulata_051079	0	0.209879	0
Tsubulata_051082	84.329132	76.0769615	68.968414
Tsubulata_051085	6.642939	6.7921665	0.8435
Tsubulata_051089	0	0	0
Tsubulata_051090	0	0	0
Tsubulata_051091	20.49457433	24.1420585	23.762811
Tsubulata_051092	0	0	0
Tsubulata_051095	0	0	0
Tsubulata_051098	0	0.0510165	0
Tsubulata_051100	0	0	0
Tsubulata_051103	0.425603333	1.1318865	0.299302667
Tsubulata_051104	9.602919667	6.763826	6.555151333
Tsubulata_051105	0.634744667	0.734772	0.180482333
Tsubulata_051106	0.186966667	3.2734745	0.128696333
Tsubulata_051107	0	0	0
Tsubulata_051112	0.763540333	0.9393195	2.168824
Tsubulata_051113	0	0	0
Tsubulata_051115	0	0	0
Tsubulata_051116	30.452219	31.5776585	31.73516767
Tsubulata_051119	1.951897667	1.0478975	0.419657333
Tsubulata_051120	0.119119333	0	0.075941333
Tsubulata_051121	0	0	0
Tsubulata_051123	0	0	0.120429667
Tsubulata_051125	5.577186333	5.868465	3.804867667
Tsubulata_051127	0	0	0
Tsubulata_051129	6.995181333	4.1381725	6.311298333
Tsubulata_051130	0.203788	1.3505675	0.507925667
Tsubulata_051131	0	0	0
Tsubulata_051132	0	0	0
Tsubulata_051133	0	0	0
Tsubulata_051134	0	0	0
Tsubulata_051135	42.47825133	57.8394145	51.65828833
Tsubulata_051136	18.87924667	26.5939825	15.70145533
Tsubulata_051137	12.45544567	6.853032	8.276745333
Tsubulata_051138	32.185243	23.9910555	18.38472867
Tsubulata_051141	94.62861133	2.71284	76.20187
Tsubulata_051146	1.094602333	0	0
Tsubulata_051147	22.565437	29.725751	19.53327367
Tsubulata_051148	0	0	0
Tsubulata_051150	0.913479	1.4118845	0.549329667
Tsubulata_051151	0	0	0
Tsubulata_051157	27.520248	250.392143	242.5604147
Tsubulata_051159	1.712580667	1.3841935	2.297368667
Tsubulata_051160	0	0	0
Tsubulata_051163	0.014078667	0.110894	0.04207
Tsubulata_051165	0.836965667	0.788549	0.736466667
Tsubulata_051166	0	0	0
Tsubulata_051167	79.99825267	76.5251235	59.658338
Tsubulata_051169	0	0	0
Tsubulata_051170	128.3884557	100.0005455	68.38615167
Tsubulata_051171	0	0	0
Tsubulata_051173	0	0	0.161992667
Tsubulata_051174	14.118706	19.185277	21.91546133
Tsubulata_051176	0	0.085236	0
Tsubulata_051177	5.879731	7.894455	8.260047667
Tsubulata_051178	12.128428	13.835228	10.623196
Tsubulata_051179	18.561744	11.108739	25.62186133
Tsubulata_051180	185.79746	168.949173	169.3006033
Tsubulata_051181	0	0	0
Tsubulata_051182	0	0	0
Tsubulata_051183	18.732198	9.9369535	15.01524
Tsubulata_051184	0.044738333	0.178662	0.134633667
Tsubulata_051185	3.253391667	8.958854	4.555146667
Tsubulata_051186	3.370604	3.3661975	1.707382
Tsubulata_051193	2.436602333	4.921588	0.941629667
Tsubulata_051194	83.040082	70.855665	109.7235767
Tsubulata_051196	10.54308533	13.220306	12.24971967
Tsubulata_051199	0	0	0
Tsubulata_051202	0	0	0
Tsubulata_051203	11.93025267	16.2431705	10.89341433
Tsubulata_051204	0	0	0
Tsubulata_051205	0	0	0
Tsubulata_051206	14.02730667	17.4739755	28.950889
Tsubulata_051208	58.802686	67.8971675	53.08043667
Tsubulata_051209	14.195254	16.4449435	11.79581933
Tsubulata_051211	0	0.3513635	0
Tsubulata_051212	0.035024333	0	0.029553
Tsubulata_051213	0	0	0
Tsubulata_051215	0.351902	3.336543	0.277123667
Tsubulata_051216	36.62178267	35.6010455	23.486271
Tsubulata_051217	0	0	0
Tsubulata_051218	9.872533333	10.747156	6.661074
Tsubulata_051219	0.053197667	0.0439965	0.027646333
Tsubulata_051220	0	0	0
Tsubulata_051221	43.54932367	70.3840215	48.65414433
Tsubulata_051224	82.840823	125.500557	71.439382
Tsubulata_051225	0	0	0
Tsubulata_051226	0.213551333	0.4695895	0.14774
Tsubulata_051227	24.66137067	0	0
Tsubulata_051228	0	0	0
Tsubulata_051229	0.850044667	1.428412	0.395539667
Tsubulata_051233	6.090964667	11.2631865	6.931300667
Tsubulata_051234	6.688843333	12.1473375	5.610970333
Tsubulata_051235	10.00863133	11.9447805	9.414933667
Tsubulata_051236	0	0	0
Tsubulata_051237	0.485480667	0.1794705	1.058557
Tsubulata_051240	0	0	0
Tsubulata_051241	0	0	0
Tsubulata_051243	0	0	0
Tsubulata_051244	10.70424667	22.291705	15.37076267
Tsubulata_051246	58.21337367	31.5702135	62.45131967
Tsubulata_051247	141.2222187	94.1388165	123.9011233
Tsubulata_051248	14.87714167	20.0326145	21.11778767
Tsubulata_051252	2.700063333	1.3650975	0.872317333
Tsubulata_051253	12.86764533	9.125645	5.434273333
Tsubulata_051257	0	0.0457065	0
Tsubulata_051260	52.726242	42.591194	57.86407333
Tsubulata_051261	0.204078333	1.12471	0
Tsubulata_051262	0	0	0
Tsubulata_051263	0	0	0
Tsubulata_051265	0	0	0
Tsubulata_051268	16.14504433	14.3741355	9.716395667
Tsubulata_051269	10.712061	10.229287	16.077022
Tsubulata_051270	6.826285667	6.194713	11.68390733
Tsubulata_051271	0	0	0
Tsubulata_051273	0.997637333	0.691496	0.565563333
Tsubulata_051274	0.115808	0	0
Tsubulata_051275	0	0	0
Tsubulata_051276	2.122799667	3.0203225	0.441503333
Tsubulata_051277	8.220091	21.3511745	7.507714333
Tsubulata_051278	0	0	0
Tsubulata_051280	0	2.2719685	0
Tsubulata_051284	0.017708333	0.2266675	0
Tsubulata_051285	5.120235333	5.0867565	4.871956
Tsubulata_051286	0	0	0
Tsubulata_051287	0	0	0
Tsubulata_051289	2.919557333	6.7033765	3.871830667
Tsubulata_051290	0.854160333	1.496332	1.904984667
Tsubulata_051291	18.929682	21.69271	15.92548267
Tsubulata_051292	0	0	0
Tsubulata_051293	935.568746	1104.352906	1100.481282
Tsubulata_051300	2.36756	1.715816	1.210107
Tsubulata_051301	0.251763333	0	0.464176333
Tsubulata_051303	0	0	0
Tsubulata_051304	0.209202333	0.9784065	0
Tsubulata_051307	2.629436333	4.0945475	3.641005
Tsubulata_051308	17.722739	21.4457965	14.07662467
Tsubulata_051309	12.85564067	9.0991845	11.03363067
Tsubulata_051311	3.620825667	3.557989	2.301122
Tsubulata_051312	12.52212767	13.0619565	9.349526667
Tsubulata_051315	0.353056333	0	0
Tsubulata_051317	9.031178333	4.564504	2.294158667
Tsubulata_051318	0	0	0
Tsubulata_051319	0	0	0
Tsubulata_051323	19.34958633	18.895424	16.40936167
Tsubulata_051324	92.87164533	95.145878	81.689237
Tsubulata_051330	0	0	0
Tsubulata_051331	1.805271	8.71944	6.350460333
Tsubulata_051332	1.12935	1.247709	0.325355
Tsubulata_051333	1.213135667	1.339383	1.163364333
Tsubulata_051334	0	0	0
Tsubulata_051335	0.43835	0.4990785	0.780843
Tsubulata_051336	1.032301	3.323367	0.924709
Tsubulata_051338	0	0	0
Tsubulata_051340	0	1.3932785	0
Tsubulata_051342	0	0.0351675	0
Tsubulata_051346	14.024382	16.981506	14.54395067
Tsubulata_051347	0	0	0
Tsubulata_051349	0	0	0
Tsubulata_051350	17.66623533	6.0149075	8.279073333
Tsubulata_051351	0	0	0
Tsubulata_051352	16.91021067	10.6010785	19.66172167
Tsubulata_051353	1.402998333	7.2496435	11.168548
Tsubulata_051354	0	0	0
Tsubulata_051356	0.110101667	0.4155815	0.456903667
Tsubulata_051359	0	0	0
Tsubulata_051361	0	0.4234455	0
Tsubulata_051364	0.016106333	0.37923	0.122013667
Tsubulata_051365	0.030443667	2.171895	0
Tsubulata_051366	0	0	0
Tsubulata_051367	41.926473	39.3084315	44.80825033
Tsubulata_051368	2.630654333	2.6371315	2.486113
Tsubulata_051369	0	0	0
Tsubulata_051372	0.297312667	0.8368795	0.454826333
Tsubulata_051373	1.671986667	3.2182465	3.031765
Tsubulata_051376	0	0	0
Tsubulata_051378	6.347486667	17.470975	10.537104
Tsubulata_051379	4.955367	10.156908	11.23756833
Tsubulata_051382	0.537697333	0	0
Tsubulata_051383	0.434888	1.208826	0.408060667
Tsubulata_051384	977.1809083	836.4446715	1124.49587
Tsubulata_051385	17.03344133	15.5586515	27.699332
Tsubulata_051386	0	0	0
Tsubulata_051388	0	0.202993	0
Tsubulata_051391	93.38660667	107.343079	129.5338973
Tsubulata_051392	65.51432667	38.6325605	49.90614467
Tsubulata_051393	0.515404333	1.419089	0.793355667
Tsubulata_051394	0.417585667	0	0.841152
Tsubulata_051395	2.732376667	2.726518	1.288840667
Tsubulata_051396	0	0	0
Tsubulata_051400	478.889903	529.806381	587.3038537
Tsubulata_051402	4.920179	3.7273495	4.07462
Tsubulata_051403	4.364386667	4.69843	6.772727333
Tsubulata_051407	24.35741133	23.6724615	20.936236
Tsubulata_051409	29.89673433	30.807476	21.852747
Tsubulata_051410	0.535702667	0.5280215	0.242099
Tsubulata_051412	0	0	0
Tsubulata_051413	0	0	0
Tsubulata_051414	0	0	0
Tsubulata_051415	16.70049067	16.017053	15.124472
Tsubulata_051418	0	0	0
Tsubulata_051420	2.499322	3.1580125	3.340642667
Tsubulata_051421	0	0	0
Tsubulata_051422	0	0	0
Tsubulata_051423	0	0	0
Tsubulata_051426	79.88982633	77.231865	69.109085
Tsubulata_051430	0	0	0
Tsubulata_051431	0	0	0
Tsubulata_051435	0	0	0
Tsubulata_051442	1.216905333	0.747421	0.532395667
Tsubulata_051445	0	0	0
Tsubulata_051447	45.686466	45.996723	45.153379
Tsubulata_051448	0	0	0
Tsubulata_051451	0.056053	0	0
Tsubulata_051452	0	0	0
Tsubulata_051454	0	0	0
Tsubulata_051456	1.256016667	1.328626	1.433277333
Tsubulata_051458	0.106369667	0.418769	0
Tsubulata_051462	267.3220927	249.0078585	279.1346333
Tsubulata_051463	24.49784667	31.549123	22.11259733
Tsubulata_051464	19.06154267	13.7339615	18.20625933
Tsubulata_051467	36.69355267	39.0618715	32.661279
Tsubulata_051468	0	0	0
Tsubulata_051471	9.960289	11.516109	16.598733
Tsubulata_051472	0.155233333	0.2616035	0.077268
Tsubulata_051474	2.016468	2.090651	1.610742667
Tsubulata_051476	0	0	0
Tsubulata_051477	0	0	0
Tsubulata_051478	0	0	0
Tsubulata_051480	10.544173	15.3714105	18.74010033
Tsubulata_051485	0	0	0
Tsubulata_051487	0	0	0
Tsubulata_051489	7.529746667	8.9681375	6.017608667
Tsubulata_051490	15.782199	22.511958	14.82048033
Tsubulata_051491	2.498142667	3.59546	1.389476
Tsubulata_051493	0	0	0
Tsubulata_051496	0	0	0.032183
Tsubulata_051500	0	0	0
Tsubulata_051501	21.682443	22.180581	41.43612033
Tsubulata_051502	388.94458	385.2790525	371.2215883
Tsubulata_051503	2.147733667	0.562332	1.752128667
Tsubulata_051504	0	0	0
Tsubulata_051505	0	0	0
Tsubulata_051506	27.08577633	18.6324695	0.451693
Tsubulata_051507	0.183792667	0.2496545	1.776958333
Tsubulata_051510	3.784411333	4.9237125	5.401595333
Tsubulata_051511	0	0	0
Tsubulata_051512	0	0	0
Tsubulata_051514	19.73406533	13.8054785	14.171588
Tsubulata_051516	0	0	0
Tsubulata_051517	21.99692467	13.743465	15.26373133
Tsubulata_051519	0	0	0
Tsubulata_051520	0	0	0
Tsubulata_051521	0.041174	0.3224545	0.349170667
Tsubulata_051522	0	0	0
Tsubulata_051523	0	0	0
Tsubulata_051524	126.5231733	137.657982	150.6093547
Tsubulata_051525	0	0	0
Tsubulata_051527	14.42061433	9.302144	17.57551767
Tsubulata_051528	90.297849	69.305706	75.49073033
Tsubulata_051531	0	0	0
Tsubulata_051532	0	0	0
Tsubulata_051534	8.111363	11.764189	11.711392
Tsubulata_051535	25.36002833	19.275517	33.89574667
Tsubulata_051536	0	0.232815	0
Tsubulata_051538	0.617335667	0.402159	0.361341667
Tsubulata_051540	3.243464333	2.572242	1.924092
Tsubulata_051542	5.210943	15.074794	9.158128667
Tsubulata_051543	0.070848	0.0685425	0
Tsubulata_051547	0	0	0
Tsubulata_051548	16.42853867	25.8182265	14.33968833
Tsubulata_051552	0	0	0
Tsubulata_051553	0	6.2031565	7.990491667
Tsubulata_051556	0	0	0
Tsubulata_051558	39.34443667	45.52346	39.601649
Tsubulata_051562	79.28028233	43.06596	42.95063133
Tsubulata_051563	4.091995667	1.3766545	1.285402667
Tsubulata_051564	0.167742333	0.0809925	0.140065333
Tsubulata_051565	21.04872867	5.786615	13.40739567
Tsubulata_051568	0	0	0
Tsubulata_051569	1.005346667	1.0329075	1.786183667
Tsubulata_051571	0	0	0
Tsubulata_051572	0	0	0
Tsubulata_051573	0	0	0
Tsubulata_051574	0.098745	1.255329	0.400858333
Tsubulata_051575	13.72379433	26.2686445	22.08089033
Tsubulata_051576	0.228978	1.1877915	0.793039667
Tsubulata_051577	216.3144377	87.0886285	217.2426553
Tsubulata_051578	0	0	0
Tsubulata_051579	0.217307	1.5333055	0.157729333
Tsubulata_051581	2.713773333	6.97255	13.29473267
Tsubulata_051582	0.922591667	1.025408	0.148347667
Tsubulata_051583	0	0	0
Tsubulata_051584	12.78977733	15.617773	10.55510567
Tsubulata_051589	0	0	0
Tsubulata_051590	0	0.2217315	0
Tsubulata_051591	0.094669333	0	0
Tsubulata_051592	6.617564667	9.1446735	7.678844667
Tsubulata_051593	0	0	0
Tsubulata_051594	0	0	0
Tsubulata_060001	0.162202667	0.883482	0.244803333
Tsubulata_060002	0	0.583764	0
Tsubulata_060003	33.37783433	30.515771	28.505766
Tsubulata_060004	217.755427	130.1580275	0
Tsubulata_060005	0.520466667	1.366759	0
Tsubulata_060006	1.805743	0.486127	0
Tsubulata_060007	19.82748	18.899009	20.411553
Tsubulata_060008	5.320923333	11.9125845	3.372917333
Tsubulata_060009	4.449622667	6.072386	6.042292667
Tsubulata_070001	6.678656667	20.0011845	8.226849
Tsubulata_070002	65.39060733	48.1448975	51.73288967
Tsubulata_070003	1.649845	2.4018625	2.152535667
Tsubulata_070004	11.04763567	14.088032	7.544366
Tsubulata_070005	206.4125723	203.8733215	181.682892
Tsubulata_070006	3.524107333	8.2117545	4.786523667
Tsubulata_070007	3.659801	7.6531745	2.62233
Tsubulata_070008	1.314404333	5.813036	0.368632333
Tsubulata_070009	32.15340933	39.250061	23.18737033
Tsubulata_070010	16.76324533	20.4789075	11.43970967
Tsubulata_070011	5.541945667	17.785692	6.636208333
Tsubulata_070012	40.294819	39.2262135	36.022662
Tsubulata_070013	138.7204513	141.625824	310.3915
Tsubulata_070014	0.277247333	1.2241655	0.504706333
Tsubulata_070015	56.39113467	46.6545125	52.283133
Tsubulata_070016	11.476949	11.3342655	13.69582667
Tsubulata_070017	5.071535333	9.838016	3.939513
Tsubulata_070018	31.27562767	31.9789425	32.37553767
Tsubulata_070019	88.45938133	118.8735735	67.84821833
Tsubulata_070020	5.454815333	8.859703	2.016905333
Tsubulata_070021	2.46416	9.4319795	2.154954667
Tsubulata_0937513	53.55848067	57.321499	44.29158633
Tsubulata_100585	0	0	0
Tsubulata_104307	0.679087333	0.097348	0.085391
Tsubulata_105666	69.65850333	72.7083585	60.472921
Tsubulata_106490	0.003685333	0	0
Tsubulata_108524	5.528599	10.949042	7.242414
Tsubulata_109232	0.187465333	0	0.407266667
Tsubulata_111903	3.114287	2.1564285	0.961208333
Tsubulata_113111	0	0	0.053201667
Tsubulata_118019	0	0	0
